DateTime;non_flexible_load;dishwasher;washing_dryer;pv_production;purchase_price;sale_price;Price
2018-04-08T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-08T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-08T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-08T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-08T05:00:00;0.09895;0;0;0;0.2;0.03;0
2018-04-08T06:00:00;0.18825;0;0;0.34075;0.2;0.03;0
2018-04-08T07:00:00;0.5665333333;0;0;1.2523;0.25;0.03;0
2018-04-08T08:00:00;0.50085;0;0;2.1587;0.25;0.03;0
2018-04-08T09:00:00;0.13305;0;0;2.8738;0.25;0.03;0
2018-04-08T10:00:00;0.12995;0;0;3.47155;0.25;0.03;0
2018-04-08T11:00:00;0.5501;0;0;3.6325;0.25;0.03;0
2018-04-08T12:00:00;0.585;0;0;2.9343;0.25;0.03;0
2018-04-08T13:00:00;0.2707333333;0;0;3.1851;0.25;0.03;0
2018-04-08T14:00:00;0.2756;0;0;2.7137;0.25;0.03;0
2018-04-08T15:00:00;0.0819;0;0;2.15205;0.25;0.03;0
2018-04-08T16:00:00;0.6741166667;0;0;1.22855;0.25;0.03;0
2018-04-08T17:00:00;1.095113;0;0;0.30765;0.25;0.03;0
2018-04-08T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-08T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-08T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-08T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-08T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-08T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-09T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-09T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-09T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-09T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-09T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-09T05:00:00;0.09895;0;0;0;0.2;0.03;0
2018-04-09T06:00:00;0.18825;0;0;0.3701;0.2;0.03;0
2018-04-09T07:00:00;0.5665333333;0;0;1.43095;0.25;0.03;0
2018-04-09T08:00:00;0.50085;0;0;2.4272;0.25;0.03;0
2018-04-09T09:00:00;0.13305;0;0;3.09455;0.25;0.03;0
2018-04-09T10:00:00;0.12995;0;0;3.55685;0.25;0.03;0
2018-04-09T11:00:00;0.5501;0;0;3.74075;0.25;0.03;0
2018-04-09T12:00:00;0.585;0;0;3.6509;0.25;0.03;0
2018-04-09T13:00:00;0.2707333333;0;0;3.38485;0.25;0.03;0
2018-04-09T14:00:00;0.2756;0;0;2.9256;0.25;0.03;0
2018-04-09T15:00:00;0.0819;0;0;2.21625;0.25;0.03;0
2018-04-09T16:00:00;0.6741166667;0;0;1.23275;0.25;0.03;0
2018-04-09T17:00:00;1.095113;0;0;0.3183;0.25;0.03;0
2018-04-09T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-09T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-09T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-09T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-09T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-09T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-10T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-10T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-10T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-10T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-10T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-10T05:00:00;0.09895;0;0;0;0.2;0.03;0
2018-04-10T06:00:00;0.18825;0;0;0.3948;0.2;0.03;0
2018-04-10T07:00:00;0.5665333333;0;0;1.4017;0.25;0.03;0
2018-04-10T08:00:00;0.50085;0;0;2.2591;0.25;0.03;0
2018-04-10T09:00:00;0.13305;0;0;3.0136;0.25;0.03;0
2018-04-10T10:00:00;0.12995;0;0;3.49235;0.25;0.03;0
2018-04-10T11:00:00;0.5501;0;0;3.7316;0.25;0.03;0
2018-04-10T12:00:00;0.585;0;0;3.6142;0.25;0.03;0
2018-04-10T13:00:00;0.2707333333;0;0;3.34595;0.25;0.03;0
2018-04-10T14:00:00;0.2756;0;0;2.8504;0.25;0.03;0
2018-04-10T15:00:00;0.0819;0;0;2.11625;0.25;0.03;0
2018-04-10T16:00:00;0.6741166667;0;0;0.77445;0.25;0.03;0
2018-04-10T17:00:00;1.095113;0;0;0.2694;0.25;0.03;0
2018-04-10T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-10T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-10T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-10T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-10T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-10T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-11T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-11T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-11T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-11T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-11T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-11T05:00:00;0.09895;0;0;0;0.2;0.03;0
2018-04-11T06:00:00;0.18825;0;0;0.14205;0.2;0.03;0
2018-04-11T07:00:00;0.5665333333;0;0;0.3573;0.25;0.03;0
2018-04-11T08:00:00;0.50085;0;0;0.28305;0.25;0.03;0
2018-04-11T09:00:00;0.13305;0;0;0.5439;0.25;0.03;0
2018-04-11T10:00:00;0.12995;0;0;0.7371;0.25;0.03;0
2018-04-11T11:00:00;0.5501;0;0;1.42675;0.25;0.03;0
2018-04-11T12:00:00;0.585;0;0;0.68925;0.25;0.03;0
2018-04-11T13:00:00;0.2707333333;0;0;0.83775;0.25;0.03;0
2018-04-11T14:00:00;0.2756;0;0;0.18345;0.25;0.03;0
2018-04-11T15:00:00;0.0819;0;0;0.256;0.25;0.03;0
2018-04-11T16:00:00;0.6741166667;0;0;0.4468;0.25;0.03;0
2018-04-11T17:00:00;1.095113;0;0;0.0567;0.25;0.03;0
2018-04-11T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-11T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-11T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-11T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-11T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-11T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-12T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-12T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-12T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-12T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-12T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-12T05:00:00;0.09895;0;0;0;0.2;0.03;0
2018-04-12T06:00:00;0.18825;0;0;0.4213;0.2;0.03;0
2018-04-12T07:00:00;0.5665333333;0;0;1.33895;0.25;0.03;0
2018-04-12T08:00:00;0.50085;0;0;2.1717;0.25;0.03;0
2018-04-12T09:00:00;0.13305;0;0;2.7044;0.25;0.03;0
2018-04-12T10:00:00;0.12995;0;0;3.50545;0.25;0.03;0
2018-04-12T11:00:00;0.5501;0;0;3.73675;0.25;0.03;0
2018-04-12T12:00:00;0.585;0;0;3.67985;0.25;0.03;0
2018-04-12T13:00:00;0.2707333333;0;0;3.60975;0.25;0.03;0
2018-04-12T14:00:00;0.2756;0;0;3.1711;0.25;0.03;0
2018-04-12T15:00:00;0.0819;0;0;2.36565;0.25;0.03;0
2018-04-12T16:00:00;0.6741166667;0;0;1.24475;0.25;0.03;0
2018-04-12T17:00:00;1.095113;0;0;0.3506;0.25;0.03;0
2018-04-12T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-12T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-12T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-12T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-12T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-12T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-13T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-13T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-13T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-13T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-13T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-13T05:00:00;0.09895;0;0;0;0.2;0.03;0
2018-04-13T06:00:00;0.18825;0;0;0.219;0.2;0.03;0
2018-04-13T07:00:00;0.5665333333;0;0;0.5246;0.25;0.03;0
2018-04-13T08:00:00;0.50085;0;0;0.76235;0.25;0.03;0
2018-04-13T09:00:00;0.13305;0;0;0.66865;0.25;0.03;0
2018-04-13T10:00:00;0.12995;0;0;1.05795;0.25;0.03;0
2018-04-13T11:00:00;0.5501;0;0;1.7659;0.25;0.03;0
2018-04-13T12:00:00;0.585;0;0;1.4956;0.25;0.03;0
2018-04-13T13:00:00;0.2707333333;0;0;1.92445;0.25;0.03;0
2018-04-13T14:00:00;0.2756;0;0;1.54615;0.25;0.03;0
2018-04-13T15:00:00;0.0819;0;0;1.16825;0.25;0.03;0
2018-04-13T16:00:00;0.6741166667;0;0;0.7962;0.25;0.03;0
2018-04-13T17:00:00;1.095113;0;0;0.3135;0.25;0.03;0
2018-04-13T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-13T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-13T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-13T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-13T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-13T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-14T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-14T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-14T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-14T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-14T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-14T05:00:00;0.09895;0;0;0.01245;0.2;0.03;0
2018-04-14T06:00:00;0.18825;0;0;0.42695;0.2;0.03;0
2018-04-14T07:00:00;0.5665333333;0;0;1.46895;0.25;0.03;0
2018-04-14T08:00:00;0.50085;0;0;2.4855;0.25;0.03;0
2018-04-14T09:00:00;0.13305;0;0;3.2171;0.25;0.03;0
2018-04-14T10:00:00;0.12995;0;0;3.68905;0.25;0.03;0
2018-04-14T11:00:00;0.5501;0;0;3.94265;0.25;0.03;0
2018-04-14T12:00:00;0.585;0;0;3.90135;0.25;0.03;0
2018-04-14T13:00:00;0.2707333333;0;0;3.6258;0.25;0.03;0
2018-04-14T14:00:00;0.2756;0;0;3.11595;0.25;0.03;0
2018-04-14T15:00:00;0.0819;0;0;2.32635;0.25;0.03;0
2018-04-14T16:00:00;0.6741166667;0;0;1.2986;0.25;0.03;0
2018-04-14T17:00:00;1.095113;0;0;0.3446;0.25;0.03;0
2018-04-14T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-14T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-14T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-14T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-14T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-14T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-15T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-15T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-15T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-15T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-15T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-15T05:00:00;0.09895;0;0;0.0193;0.2;0.03;0
2018-04-15T06:00:00;0.18825;0;0;0.4596;0.2;0.03;0
2018-04-15T07:00:00;0.5665333333;0;0;1.52705;0.25;0.03;0
2018-04-15T08:00:00;0.50085;0;0;2.47815;0.25;0.03;0
2018-04-15T09:00:00;0.13305;0;0;3.1324;0.25;0.03;0
2018-04-15T10:00:00;0.12995;0;0;3.60905;0.25;0.03;0
2018-04-15T11:00:00;0.5501;0;0;3.8191;0.25;0.03;0
2018-04-15T12:00:00;0.585;0;0;3.75075;0.25;0.03;0
2018-04-15T13:00:00;0.2707333333;0;0;3.49805;0.25;0.03;0
2018-04-15T14:00:00;0.2756;0;0;2.8989;0.25;0.03;0
2018-04-15T15:00:00;0.0819;0;0;2.18815;0.25;0.03;0
2018-04-15T16:00:00;0.6741166667;0;0;1.334;0.25;0.03;0
2018-04-15T17:00:00;1.095113;0;0;0.3537;0.25;0.03;0
2018-04-15T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-15T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-15T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-15T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-15T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-15T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-16T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-16T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-16T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-16T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-16T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-16T05:00:00;0.09895;0;0;0.0123;0.2;0.03;0
2018-04-16T06:00:00;0.18825;0;0;0.32565;0.2;0.03;0
2018-04-16T07:00:00;0.5665333333;0;0;1.0001;0.25;0.03;0
2018-04-16T08:00:00;0.50085;0;0;2.19905;0.25;0.03;0
2018-04-16T09:00:00;0.13305;0;0;3.00815;0.25;0.03;0
2018-04-16T10:00:00;0.12995;0;0;3.5671;0.25;0.03;0
2018-04-16T11:00:00;0.5501;0;0;3.7098;0.25;0.03;0
2018-04-16T12:00:00;0.585;0;0;3.63645;0.25;0.03;0
2018-04-16T13:00:00;0.2707333333;0;0;3.30355;0.25;0.03;0
2018-04-16T14:00:00;0.2756;0;0;0.8831;0.25;0.03;0
2018-04-16T15:00:00;0.0819;0;0;1.2719;0.25;0.03;0
2018-04-16T16:00:00;0.6741166667;0;0;0.5931;0.25;0.03;0
2018-04-16T17:00:00;1.095113;0;0;0.18965;0.25;0.03;0
2018-04-16T18:00:00;0.4807833333;0;1.2;0;0.2;0.03;0
2018-04-16T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-16T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-16T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-16T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-16T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-17T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-17T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-17T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-17T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-17T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-17T05:00:00;0.09895;0;0;0.017;0.2;0.03;0
2018-04-17T06:00:00;0.18825;0;0;0.2661;0.2;0.03;0
2018-04-17T07:00:00;0.5665333333;0;0;0.1544;0.25;0.03;0
2018-04-17T08:00:00;0.50085;0;0;2.2505;0.25;0.03;0
2018-04-17T09:00:00;0.13305;0;0;2.79555;0.25;0.03;0
2018-04-17T10:00:00;0.12995;0;0;1.7463;0.25;0.03;0
2018-04-17T11:00:00;0.5501;0;0;3.95;0.25;0.03;0
2018-04-17T12:00:00;0.585;0;0;3.9994;0.25;0.03;0
2018-04-17T13:00:00;0.2707333333;0;0;3.755;0.25;0.03;0
2018-04-17T14:00:00;0.2756;0;0;2.9693;0.25;0.03;0
2018-04-17T15:00:00;0.0819;0;0;1.5321;0.25;0.03;0
2018-04-17T16:00:00;0.6741166667;0;0;1.1002;0.25;0.03;0
2018-04-17T17:00:00;1.095113;0;0;0.3712;0.25;0.03;0
2018-04-17T18:00:00;0.4807833333;0;1.2;0.00395;0.2;0.03;0
2018-04-17T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-17T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-17T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-17T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-17T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-18T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-18T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-18T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-18T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-18T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-18T05:00:00;0.09895;0;0;0.0385;0.2;0.03;0
2018-04-18T06:00:00;0.18825;0;0;0.5103;0.2;0.03;0
2018-04-18T07:00:00;0.5665333333;0;0;1.6143;0.25;0.03;0
2018-04-18T08:00:00;0.50085;0;0;2.6266;0.25;0.03;0
2018-04-18T09:00:00;0.13305;0;0;3.33055;0.25;0.03;0
2018-04-18T10:00:00;0.12995;0;0;3.8242;0.25;0.03;0
2018-04-18T11:00:00;0.5501;0;0;4.0575;0.25;0.03;0
2018-04-18T12:00:00;0.585;0;0;4.0115;0.25;0.03;0
2018-04-18T13:00:00;0.2707333333;0;0;3.7362;0.25;0.03;0
2018-04-18T14:00:00;0.2756;0;0;3.2185;0.25;0.03;0
2018-04-18T15:00:00;0.0819;0;0;2.42735;0.25;0.03;0
2018-04-18T16:00:00;0.6741166667;0;0;1.43645;0.25;0.03;0
2018-04-18T17:00:00;1.095113;0;0;0.38195;0.25;0.03;0
2018-04-18T18:00:00;0.4807833333;0;1.2;0.01435;0.2;0.03;0
2018-04-18T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-18T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-18T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-18T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-18T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-19T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-19T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-19T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-19T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-19T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-19T05:00:00;0.09895;0;0;0.04445;0.2;0.03;0
2018-04-19T06:00:00;0.18825;0;0;0.5216;0.2;0.03;0
2018-04-19T07:00:00;0.5665333333;0;0;1.54265;0.25;0.03;0
2018-04-19T08:00:00;0.50085;0;0;2.41795;0.25;0.03;0
2018-04-19T09:00:00;0.13305;0;0;3.11945;0.25;0.03;0
2018-04-19T10:00:00;0.12995;0;0;3.43055;0.25;0.03;0
2018-04-19T11:00:00;0.5501;0;0;3.8388;0.25;0.03;0
2018-04-19T12:00:00;0.585;0;0;3.8474;0.25;0.03;0
2018-04-19T13:00:00;0.2707333333;0;0;3.5926;0.25;0.03;0
2018-04-19T14:00:00;0.2756;0;0;3.107;0.25;0.03;0
2018-04-19T15:00:00;0.0819;0;0;2.321;0.25;0.03;0
2018-04-19T16:00:00;0.6741166667;0;0;1.33795;0.25;0.03;0
2018-04-19T17:00:00;1.095113;0;0;0.38375;0.25;0.03;0
2018-04-19T18:00:00;0.4807833333;0;1.2;0.01885;0.2;0.03;0
2018-04-19T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-19T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-19T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-19T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-19T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-20T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-20T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-20T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-20T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-20T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-20T05:00:00;0.09895;0;0;0.04395;0.2;0.03;0
2018-04-20T06:00:00;0.18825;0;0;0.5218;0.2;0.03;0
2018-04-20T07:00:00;0.5665333333;0;0;1.38055;0.25;0.03;0
2018-04-20T08:00:00;0.50085;0;0;1.94885;0.25;0.03;0
2018-04-20T09:00:00;0.13305;0;0;3.1582;0.25;0.03;0
2018-04-20T10:00:00;0.12995;0;0;3.68615;0.25;0.03;0
2018-04-20T11:00:00;0.5501;0;0;3.96275;0.25;0.03;0
2018-04-20T12:00:00;0.585;0;0;3.94335;0.25;0.03;0
2018-04-20T13:00:00;0.2707333333;0;0;3.67335;0.25;0.03;0
2018-04-20T14:00:00;0.2756;0;0;3.1749;0.25;0.03;0
2018-04-20T15:00:00;0.0819;0;0;2.39105;0.25;0.03;0
2018-04-20T16:00:00;0.6741166667;0;0;1.41495;0.25;0.03;0
2018-04-20T17:00:00;1.095113;0;0;0.38465;0.25;0.03;0
2018-04-20T18:00:00;0.4807833333;0;1.2;0.02345;0.2;0.03;0
2018-04-20T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-20T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-20T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-20T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-20T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-21T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-21T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-21T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-21T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-21T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-21T05:00:00;0.09895;0;0;0.05815;0.2;0.03;0
2018-04-21T06:00:00;0.18825;0;0;0.51925;0.2;0.03;0
2018-04-21T07:00:00;0.5665333333;0;0;1.5428;0.25;0.03;0
2018-04-21T08:00:00;0.50085;0;0;2.49985;0.25;0.03;0
2018-04-21T09:00:00;0.13305;0;0;3.117;0.25;0.03;0
2018-04-21T10:00:00;0.12995;0;0;3.61345;0.25;0.03;0
2018-04-21T11:00:00;0.5501;0;0;3.84195;0.25;0.03;0
2018-04-21T12:00:00;0.585;0;0;3.8028;0.25;0.03;0
2018-04-21T13:00:00;0.2707333333;0;0;3.56895;0.25;0.03;0
2018-04-21T14:00:00;0.2756;0;0;3.0972;0.25;0.03;0
2018-04-21T15:00:00;0.0819;0;0;2.35325;0.25;0.03;0
2018-04-21T16:00:00;0.6741166667;0;0;1.3873;0.25;0.03;0
2018-04-21T17:00:00;1.095113;0;0;0.38675;0.25;0.03;0
2018-04-21T18:00:00;0.4807833333;0;1.2;0.02825;0.2;0.03;0
2018-04-21T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-21T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-21T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-21T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-21T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-22T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-22T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-22T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-22T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-22T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-22T05:00:00;0.09895;0;0;0.05855;0.2;0.03;0
2018-04-22T06:00:00;0.18825;0;0;0.4786;0.2;0.03;0
2018-04-22T07:00:00;0.5665333333;0;0;1.6125;0.25;0.03;0
2018-04-22T08:00:00;0.50085;0;0;2.50775;0.25;0.03;0
2018-04-22T09:00:00;0.13305;0;0;2.70265;0.25;0.03;0
2018-04-22T10:00:00;0.12995;0;0;3.14465;0.25;0.03;0
2018-04-22T11:00:00;0.5501;0;0;3.8631;0.25;0.03;0
2018-04-22T12:00:00;0.585;0;0;3.8967;0.25;0.03;0
2018-04-22T13:00:00;0.2707333333;0;0;3.67645;0.25;0.03;0
2018-04-22T14:00:00;0.2756;0;0;3.18075;0.25;0.03;0
2018-04-22T15:00:00;0.0819;0;0;2.4153;0.25;0.03;0
2018-04-22T16:00:00;0.6741166667;0;0;1.4334;0.25;0.03;0
2018-04-22T17:00:00;1.095113;0;0;0.3992;0.25;0.03;0
2018-04-22T18:00:00;0.4807833333;0;1.2;0.0342;0.2;0.03;0
2018-04-22T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-22T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-22T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-22T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-04-22T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-04-23T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-04-23T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-04-23T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-04-23T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-04-23T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-04-23T05:00:00;0.09895;0;0;0.07105;0.2;0.03;0
2018-04-23T06:00:00;0.18825;0;0;0.55375;0.2;0.03;0
2018-04-23T07:00:00;0.5665333333;0;0;1.6036;0.25;0.03;0
2018-04-23T08:00:00;0.50085;0;0;2.5148;0.25;0.03;0
2018-04-23T09:00:00;0.13305;0;0;3.1261;0.25;0.03;0
2018-04-23T10:00:00;0.12995;0;0;3.5626;0.25;0.03;0
2018-04-23T11:00:00;0.5501;0;0;3.78275;0.25;0.03;0
2018-04-23T12:00:00;0.585;0;0;3.75315;0.25;0.03;0
2018-04-23T13:00:00;0.2707333333;0;0;3.50545;0.25;0.03;0
2018-04-23T14:00:00;0.2756;0;0;3.0222;0.25;0.03;0
2018-04-23T15:00:00;0.0819;0;0;2.3031;0.25;0.03;0
2018-04-23T16:00:00;0.6741166667;0;0;1.36635;0.25;0.03;0
2018-04-23T17:00:00;1.095113;0;0;0.40205;0.25;0.03;0
2018-04-23T18:00:00;0.4807833333;0;1.2;0.03645;0.2;0.03;0
2018-04-23T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-04-23T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-04-23T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-04-23T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
